,soc,v
863,74.71861471861472,3.396588150521588
864,74.8051948051948,3.3968
865,74.89177489177489,3.3968
866,74.97835497835497,3.39688820006616
867,75.06493506493507,3.3971
868,75.15151515151514,3.3971
869,75.23809523809524,3.3972187523254447
870,75.32467532467533,3.3975
871,75.41125541125541,3.3975
872,75.4978354978355,3.3975892719713343
873,75.58441558441558,3.3978
874,75.67099567099567,3.3978899305948604
875,75.75757575757575,3.3981
876,75.84415584415585,3.3981898802225468
877,75.93073593073592,3.398189776196419
878,76.01731601731602,3.3984
879,76.1038961038961,3.3984
880,76.19047619047619,3.3987
881,76.27705627705627,3.3987
882,76.36363636363637,3.398790799085914
883,76.45021645021644,3.399
884,76.53679653679653,3.399
885,76.62337662337663,3.3993
886,76.7099567099567,3.3993
887,76.7965367965368,3.3993
888,76.88311688311688,3.3996
889,76.96969696969697,3.3996
890,77.05627705627705,3.3996
891,77.14285714285715,3.3999
892,77.22943722943722,3.3999
893,77.31601731601731,3.4001062324738442
894,77.40259740259741,3.4002
895,77.48917748917748,3.4002
896,77.57575757575758,3.4006
897,77.66233766233766,3.4006
898,77.74891774891775,3.401010815099576
899,77.83549783549783,3.4012
900,77.92207792207793,3.4012
901,78.008658008658,3.4015
902,78.0952380952381,3.4015
903,78.18181818181819,3.4018
904,78.26839826839827,3.4018
905,78.35497835497836,3.4018958063779965
906,78.44155844155844,3.4021
907,78.52813852813853,3.4021
908,78.61471861471861,3.4023035635447942
909,78.70129870129871,3.4024
910,78.78787878787878,3.4024
911,78.87445887445888,3.4027
912,78.96103896103897,3.4027
913,79.04761904761905,3.402797218532625
914,79.13419913419914,3.403
915,79.22077922077922,3.403
916,79.3073593073593,3.4033
917,79.39393939393939,3.4033
918,79.48051948051949,3.4033
919,79.56709956709956,3.4037
920,79.65367965367966,3.4037
921,79.74025974025975,3.404
922,79.82683982683983,3.404
923,79.91341991341992,3.4043
924,80.0,3.4043
925,80.08658008658008,3.4045014762997248
926,80.17316017316017,3.4046
927,80.25974025974027,3.4046
928,80.34632034632034,3.4046
929,80.43290043290044,3.4049
930,80.51948051948052,3.4049988265582676
931,80.60606060606061,3.4052
932,80.6926406926407,3.405299487877853
933,80.77922077922078,3.4055
934,80.86580086580086,3.4055
935,80.95238095238095,3.4058
936,81.03896103896105,3.4058
937,81.12554112554112,3.4058
938,81.21212121212122,3.4061
939,81.2987012987013,3.406200270695942
940,81.38528138528139,3.4064
941,81.47186147186147,3.4064
942,81.55844155844156,3.4065343805618
943,81.64502164502166,3.406900678507132
944,81.73160173160173,3.4071
945,81.81818181818183,3.407200840874146
946,81.90476190476191,3.4074
947,81.991341991342,3.4074
948,82.07792207792208,3.4077
949,82.16450216450217,3.4077
950,82.25108225108225,3.408
951,82.33766233766234,3.408
952,82.42424242424244,3.408103415353873
953,82.5108225108225,3.4083
954,82.5974025974026,3.4083
955,82.68398268398269,3.4086
956,82.77056277056278,3.4086
957,82.85714285714286,3.4089
958,82.94372294372295,3.4089
959,83.03030303030303,3.4092
960,83.11688311688312,3.4092
961,83.2034632034632,3.4095
962,83.29004329004329,3.4095
963,83.37662337662337,3.4102
964,83.46320346320346,3.4103058233038053
965,83.54978354978354,3.4105
966,83.63636363636363,3.4106060537599254
967,83.72294372294373,3.410606291831414
968,83.8095238095238,3.4108
969,83.8961038961039,3.4111
970,83.98268398268398,3.4112067607749696
971,84.06926406926407,3.4114
972,84.15584415584415,3.4115069988949744
973,84.24242424242424,3.4117
974,84.32900432900432,3.4117
975,84.4155844155844,3.412
976,84.5021645021645,3.412
977,84.58874458874458,3.4123
978,84.67532467532467,3.4123
979,84.76190476190476,3.4126
980,84.84848484848484,3.412744293115648
981,84.93506493506493,3.413
982,85.02164502164501,3.4133
983,85.1082251082251,3.413408871328806
984,85.19480519480518,3.4136
985,85.28138528138528,3.413709380143416
986,85.36796536796535,3.4139
987,85.45454545454545,3.4140094510618053
988,85.54112554112554,3.4142
989,85.62770562770564,3.4145
990,85.71428571428571,3.4145
991,85.8008658008658,3.4148
992,85.88744588744589,3.4151
993,85.97402597402596,3.4151
994,86.06060606060606,3.4154
995,86.14718614718615,3.4154
996,86.23376623376623,3.4157
997,86.32034632034632,3.4158489691249145
998,86.40692640692642,3.4161
999,86.49350649350649,3.4164
1000,86.58008658008657,3.4165127469446226
1001,86.66666666666667,3.4167
1002,86.75324675324674,3.417
1003,86.83982683982686,3.4171137321658054
1004,86.92640692640693,3.4173
1005,87.01298701298703,3.4174138688646
1006,87.0995670995671,3.4176
1007,87.1861471861472,3.4179
1008,87.27272727272727,3.4180853177009065
1009,87.35930735930737,3.4184299304839505
1010,87.44588744588745,3.4188
1011,87.53246753246754,3.4189530226565816
1012,87.61904761904762,3.4195
1013,87.7056277056277,3.4195
1014,87.79220779220779,3.4198
1015,87.87878787878789,3.4199154620232446
1016,87.96536796536797,3.420215560533805
1017,88.05194805194806,3.4204
1018,88.13852813852814,3.4207
1019,88.22510822510824,3.4208164142465183
1020,88.31168831168831,3.421
1021,88.39826839826841,3.4213
1022,88.48484848484848,3.4216
1023,88.57142857142858,3.421717074224591
1024,88.65800865800865,3.4219
1025,88.74458874458874,3.4223
1026,88.83116883116882,3.4226
1027,88.91774891774891,3.4227177031750364
1028,89.00432900432901,3.4229
1029,89.09090909090908,3.4232
1030,89.17748917748918,3.4235
1031,89.26406926406926,3.4236181860322303
1032,89.35064935064935,3.4238
1033,89.43722943722943,3.4241
1034,89.52380952380953,3.4244
1035,89.6103896103896,3.4247
1036,89.6969696969697,3.425
1037,89.78354978354977,3.4254
1038,89.87012987012987,3.425519719984296
1039,89.95670995670994,3.426
1040,90.04329004329004,3.4263
1041,90.12987012987013,3.4264201728658628
1042,90.21645021645021,3.4269
1043,90.3030303030303,3.427020677594181
1044,90.38961038961038,3.4278
1045,90.47619047619047,3.4278
1046,90.56277056277057,3.4285
1047,90.64935064935065,3.428621331755565
1048,90.73593073593074,3.4291
1049,90.82251082251082,3.4292218946121027
1050,90.9090909090909,3.429521747002264
1051,90.99567099567099,3.4297
1052,91.08225108225109,3.4303
1053,91.16883116883116,3.4306
1054,91.25541125541126,3.4309
1055,91.34199134199133,3.4312
1056,91.42857142857143,3.4316
1057,91.5151515151515,3.4319
1058,91.6017316017316,3.4323232360687586
1059,91.68831168831169,3.4328
1060,91.77489177489177,3.4331
1061,91.86147186147186,3.433565390363152
1062,91.94805194805194,3.4338240007167378
1063,92.03463203463203,3.4340865417201347
1064,92.12121212121212,3.434824029130793
1065,92.20779220779221,3.4351243622353826
1066,92.2943722943723,3.4356
1067,92.38095238095238,3.4360250287908434
1068,92.46753246753248,3.4364510209471013
1069,92.55411255411255,3.4371
1070,92.64069264069265,3.43762585207051
1071,92.72727272727272,3.4381
1072,92.81385281385282,3.438525592672372
1073,92.90043290043289,3.439
1074,92.987012987013,3.4396
1075,93.07359307359306,3.44006658631941
1076,93.16017316017316,3.4403671605122232
1077,93.24675324675324,3.4409
1078,93.33333333333333,3.4415
1079,93.41991341991341,3.441892098783009
1080,93.50649350649351,3.4425248889299658
1081,93.59307359307358,3.443
1082,93.67965367965368,3.4437
1083,93.76623376623377,3.4443
1084,93.85281385281385,3.444692031548909
1085,93.93939393939394,3.445450576258956
1086,94.02597402597404,3.4462665215356982
1087,94.11255411255411,3.446972299785452
1088,94.1991341991342,3.447533415721922
1089,94.28571428571428,3.4481255475356916
1090,94.37229437229438,3.4487338651542947
1091,94.45887445887445,3.4492884942844353
1092,94.54545454545456,3.4502
1093,94.63203463203462,3.450968003528271
1094,94.71861471861473,3.451534908727182
1095,94.8051948051948,3.4520943220755114
1096,94.8917748917749,3.453141182860407
1097,94.97835497835497,3.4536948567328434
1098,95.06493506493507,3.454949415817314
1099,95.15151515151514,3.455490639413943
1100,95.23809523809524,3.456536310485601
1101,95.32467532467533,3.457436455734972
1102,95.41125541125541,3.45833666335259
1103,95.4978354978355,3.459056335813736
1104,95.5844155844156,3.4600150313981906
1105,95.67099567099567,3.461
1106,95.75757575757576,3.462080811906016
1107,95.84415584415584,3.4627923539329863
1108,95.93073593073593,3.4642369359197875
1109,96.017316017316,3.4653140899243295
1110,96.10389610389612,3.466437373156741
1111,96.19047619047618,3.4674709128514754
1112,96.27705627705629,3.4688
1113,96.36363636363636,3.4698264757227824
1114,96.45021645021646,3.4710330395215827
1115,96.53679653679653,3.472498715788472
1116,96.62337662337663,3.4738376078417392
1117,96.70995670995671,3.475271759605795
1118,96.7965367965368,3.4766399438920077
1119,96.88311688311688,3.477932268440109
1120,96.96969696969697,3.479439873017728
1121,97.05627705627705,3.480915505947894
1122,97.14285714285715,3.4828397490085794
1123,97.22943722943724,3.4844423566146507
1124,97.31601731601732,3.486070134080925
1125,97.40259740259741,3.4876488290288163
1126,97.4891774891775,3.489458604692095
1127,97.57575757575758,3.4916758478288314
1128,97.66233766233768,3.493582043258211
1129,97.74891774891775,3.495358671311406
1130,97.83549783549785,3.4975760190047516
1131,97.92207792207792,3.5001059758050976
1132,98.00865800865802,3.50203314989057
1133,98.09523809523809,3.504503162119351
1134,98.18181818181819,3.5067106322087414
1135,98.26839826839827,3.509535916317055
1136,98.35497835497836,3.512182254471728
1137,98.44155844155844,3.514758406588707
1138,98.52813852813853,3.517877362673334
1139,98.61471861471861,3.5206422456484896
1140,98.70129870129871,3.523743246024829
1141,98.7878787878788,3.5271631906102447
1142,98.87445887445888,3.530396363058067
1143,98.96103896103897,3.533784046585297
1144,99.04761904761905,3.5378569000002744
1145,99.13419913419914,3.541551398528381
1146,99.22077922077924,3.5457628265173886
1147,99.3073593073593,3.5496481516870695
1148,99.3939393939394,3.5542730895562498
1149,99.48051948051948,3.558740999023989
1150,99.56709956709958,3.5637666897492686
1151,99.65367965367965,3.5683708057010524
1152,99.74025974025975,3.5739464671465773
1153,99.82683982683983,3.5793658122246907
1154,99.9134199134199,3.5851326619962722
1155,100.0,3.591145602100278
